,article_link,headline,is_sarcastic
1425,https://dailybonnet.com/mennonite-man-visits-every-single-chicken-chef-in-manitoba/,Mennonite Man Visits Every Single Chicken Chef in Manitoba,1
1426,https://dailybonnet.com/full-grown-man-still-eats-sugary-childrens-cereal/,Full Grown Man Still Eats Sugary Children’s Cereal,1
1427,https://dailybonnet.com/mennonite-woman-makes-matching-outfits-for-the-entire-family/,Mennonite Woman Makes Matching Outfits for the Entire Family,1
1428,https://dailybonnet.com/flat-earther-cites-saskatchewan-as-evidence/,Flat-Earther Cites Saskatchewan as Evidence,1
1429,https://dailybonnet.com/grandma-reimer-super-excited-that-her-very-favourite-rapper-is-running-for-president/,Grandma Reimer Super Excited that Her “Very Favorite Rapper” is Running for President,1
1430,https://dailybonnet.com/hash-brownie-recipe-discovered-in-antique-mennonite-cookbook/,Hash Brownie Recipe Discovered in Antique Mennonite Cookbook,1
1431,https://dailybonnet.com/joe-biden-is-thankful-hes-running-against-donald-trump-as-hes-too-terrible-a-candidate-to-beat-anyone-else/,Joe Biden is Thankful He’s Running Against Donald Trump as “I’m Too Terrible a Candidate to Beat Anyone Else”,1
1432,https://dailybonnet.com/devout-american-christians-gather-to-enthusiastically-worship-false-idol-today/,Devout American Christians Gather to Enthusiastically Worship False Idol Today,1
1433,https://dailybonnet.com/mennonite-woman-consumes-4l-of-ice-cream-just-for-the-pail/,Mennonite Woman Consumes 4L of Ice Cream Just for the Pail,1
1434,https://dailybonnet.com/maple-leafs-to-social-distance-from-the-cup-again-this-year/,Maple Leafs to Social Distance from the Cup Again this Year,1
1435,https://dailybonnet.com/mennonite-woman-has-so-much-extra-rhubarb-she-just-doesn/,Mennonite Woman Has So Much Extra Rhubarb She Just Doesn’t Know What to Do with it All,1
1436,https://dailybonnet.com/friesens-brings-in-extra-friesens-to-print-that-daily-bonnet-guys-new-novel/,Friesens Brings In Extra Friesens to Print that Daily Bonnet Guy’s New Novel,1
1437,https://dailybonnet.com/immodest-mennonite-woman-leaves-her-zwieback-out-for-all-to-see/,“Immodest” Mennonite Woman Leaves Her Zwieback Out for All to See,1
1438,https://dailybonnet.com/faspa-cancelled-after-oma-forgets-the-queso-menonita/,Chihuahua Faspa Cancelled After Oma Runs Out of Queso Menonita,1
1439,https://dailybonnet.com/american-universities-to-shut-down-and-be-replaced-with-youtube-and-memes/,American Universities to Shut Down and Be Replaced With Nothing But YouTube and Memes,1
1440,https://dailybonnet.com/mysterious-formations-appear-on-church-parking-lot-overnight/,Mysterious Formations Appear on Church Parking Lot Overnight,1
1441,https://dailybonnet.com/grandma-plett-discovers-bible-iphone-app-disrupts-service/,"Grandma Plett Discovers Bible iPhone App, Disrupts Service",1
1442,https://dailybonnet.com/fearless-man-refuses-to-wear-a-mask-but-too-scared-to-enter-a-grocery-store-without-his-gun/,“Fearless” Man Refuses to Wear a Mask But Absolutely Petrified to Enter a Grocery Store Without His Gun,1
1443,https://dailybonnet.com/paris-woman-suddenly-realizes-she-actually-likes-tourists/,Paris Woman Suddenly Realizes She Actually Likes Tourists,1
1444,https://dailybonnet.com/andrew-ungers-new-book-is-not-fake-news-no-really-its-not/,"Andrew Unger’s New Book is NOT Fake News (No, Really, It’s Not!)",1
1445,https://dailybonnet.com/where-should-you-live-mennonite-quiz/,Quiz: Where Should You Actually Live? (For Mennonites),1
1446,https://dailybonnet.com/preservative-party-of-canada-to-select-new-leader/,Preservative Party of Canada to Select New Leader,1
1447,https://dailybonnet.com/retired-threshing-machine-takes-up-new-full-time-job-in-advertising/,Retired Threshing Machine Takes Up New Full-Time Advertising Job,1
1448,https://dailybonnet.com/trudeau-mennonite-we-day/,Trudeau Hires Mennonites to Administer New $900 Million Roll Kuchen Grant Program,1
1449,https://dailybonnet.com/vote-by-mail-to-be-replaced-with-vote-by-name-pulled-from-a-hat/,Vote-By-Mail to be Replaced with the Mennonite Method: Vote-By-Name-Pulled-From-a-Hat,1
1450,https://dailybonnet.com/local-woman-spends-all-afternoon-stuck-in-line-behind-some-guy-buying-lotto-tickets/,Local Woman Spends All Afternoon Stuck in Line Behind Some Guy Buying Lotto Tickets,1
1451,https://dailybonnet.com/altona-to-erect-massive-jackson-pollock-right-next-to-big-van-gogh/,Altona to Erect Massive Jackson Pollock Right Next to Big Van Gogh,1
1452,https://dailybonnet.com/hundreds-of-mennonites-show-up-at-church-on-onewheels/,Hundreds of Mennonites Show Up at Church on Onewheels,1
1453,https://dailybonnet.com/local-man-totally-hooked-on-mennonite-marijuana/,Local Man Totally Hooked on ‘Mennonite Marijuana’,1
1454,https://dailybonnet.com/40-year-old-mennonite-man-still-called-junge/,40-Year-Old Mennonite Man Still Called “Junge”,1
1455,https://dailybonnet.com/mennonite-child-doesnt-recognize-her-own-oma-behind-that-mask/,Mennonite Child Doesn’t Recognize Her Own Oma Behind That Mask,1
1456,https://dailybonnet.com/mennonite-man-brings-his-own-bible-to-byob-event/,Mennonite Man Brings His Own Bible to BYOB Event,1
1457,https://dailybonnet.com/mennonite-man-brings-his-own-rogers-to-be-covid-compliant/,Mennonite Man Brings His Own Rogers To Be Covid Compliant,1
1458,https://dailybonnet.com/mennonite-man-defeats-baptist-man-in-drinking-contest/,Mennonite Man Defeats Baptist Man in Drinking Contest,1
1459,https://dailybonnet.com/mannanites-axcited-for-new-fast-furious-movie-main-street-steinbach-edition/,Mannanites Axcited for New Fast & Furious Movie: Main Street Steinbach Edition!,1
1460,https://dailybonnet.com/mennonite-man-bares-more-than-just-arms-at-st-malo/,Mennonite Man Bares More than Just Arms at St. Malo,1
1461,https://dailybonnet.com/mennonite-man-orders-child-size-coke-and-stays-all-afternoon-for-refills/,Mennonite Man Orders Child Size Coke and Stays All Afternoon for Refills,1
1462,https://dailybonnet.com/maid-of-the-mist-relocates-to-pisew-falls/,‘Maid of the Mist’ Relocates to Pisew Falls,1
1463,https://dailybonnet.com/local-man-becomes-first-ever-graduate-of-prageru/,Local Man Becomes First Ever Graduate of PragerU,1
1464,https://dailybonnet.com/city-man-invites-two-mennonites-on-fishing-trip-so-he-can-drink-all-the-beer-himself/,City Man Invites Two Mennonites On Fishing Trip So He Can Drink All the Beer Himself,1
1465,https://dailybonnet.com/1-4-million-manitobans-show-up-at-steep-rock-all-at-once/,1.4 Million Manitobans Show Up at Steep Rock All at Once,1
1466,https://dailybonnet.com/mennonite-man-says-words-hes-never-uttered-before-after-scheifele-gets-injured/,Mennonite Man Says Words He’s Never Uttered Before After Scheifele Gets Injured,1
1467,https://dailybonnet.com/mennonite-elders-support-trumps-tiktok-ban/,Mennonite Elders Support Trump’s TikTok Ban,1
1468,https://dailybonnet.com/chris-wallace-to-moderate-upcoming-mennonite-church-board-meeting/,Chris Wallace to Moderate Upcoming Mennonite Church Board Meeting,1
1469,https://dailybonnet.com/mennonite-man-pays-even-less-in-taxes-than-donald-trump/,Mennonite Man Pays Even Less in Taxes than Donald Trump,1
1470,https://dailybonnet.com/little-abe-confuses-smoke-shake-outhouse/,Little Abe Confuses Smoke Shack for Outhouse,1
1471,https://dailybonnet.com/pembina-valley-excited-for-vereniki-week-competition/,Pembina Valley Excited for ‘Vereniki Week’ Competition,1
1472,https://dailybonnet.com/steinbach-drivers-to-be-given-five-demerits-for-driving-like-steinbachers/,Steinbach Driver Given Five Demerits for ‘Driving Like a Steinbacher’,1
1473,https://dailybonnet.com/report-97-of-mennonites-still-refer-to-mennonite-church-as-general-conference/,Report: 97% of Mennonites Still Refer to ‘Mennonite Church’ as ‘General Conference’,1
1474,https://dailybonnet.com/dusty-springfield-song-haunts-pastors-son-his-whole-life/,Dusty Springfield Song Haunts Pastor’s Son His Whole Life,1
1475,https://dailybonnet.com/farmers-almanac-predicting-winter-to-follow-autumn-this-year/,Farmer’s Almanac Predicting Winter to Follow Autumn this Year,1
1476,https://dailybonnet.com/faceless-amish-doll-rushed-in-to-fill-vacant-supreme-court-spot/,Trump Appoints Faceless Amish Doll to Fill Vacant Supreme Court Spot,1
1477,https://dailybonnet.com/which-character-from-once-removed-are-you-a-personality-quiz/,Which Character from ‘Once Removed’ are You? A Personality Quiz,1
1478,https://dailybonnet.com/new-mennonite-parents-invite-friends-over-for-faith-reveal-party/,New Mennonite Parents Invite Friends Over for ‘Denomination Reveal Party’,1
1479,https://dailybonnet.com/mennonite-woman-caught-cheating-on-words-with-friends/,Mennonite Woman Caught Cheating on ‘Words with Friends’,1
1480,https://dailybonnet.com/mennonite-heritage-week-comes-and-goes-without-a-single-mennonite-noticing/,‘Mennonite Heritage Week’ Comes and Goes Without a Single Mennonite Noticing,1
1481,https://dailybonnet.com/mcnally-robinson-andrew-unger-book-once-removed/,McNally Robinson Assures Customers that No Books Will be Harmed During Andrew Unger’s Book Launch,1
1482,https://dailybonnet.com/winkler-adopts-new-more-appropriate-slogan-oba-yo-winkler/,Winkler Adopts New More Appropriate Slogan ‘Oba Yo Winkler’,1
1483,https://dailybonnet.com/mennonite-womans-glasses-so-foggy-liquor-store/,Mennonite Woman’s Glasses are So Foggy She Can’t Even See Who to Judge at the Liquor Store,1
1484,https://dailybonnet.com/parking-lot-at-mennonite-retirement-home-completely-filled-with-honda-cr-vs/,Parking Lot at Mennonite Retirement Home Completely Filled with Honda CR-Vs,1
1485,https://dailybonnet.com/pennsylvania-mennonite-woman-will-absolutely-destroy-you-on-volleyball-court/,Pennsylvania Mennonite Woman Will Absolutely Destroy You on the Volleyball Court,1
1486,https://dailybonnet.com/highway-3-from-morden-makes-sharp-left-turn-to-avoid-winkler/,Highway 3 from Morden Makes Sharp Left Turn to Avoid Winkler,1
1487,https://dailybonnet.com/mennonite-man-still-chewing-the-same-piece-of-moms-steak-from-1987/,Mennonite Man Still Chewing the Same Piece of Mom’s “Steak” from 1987,1
1488,https://dailybonnet.com/shenandoah-valley-erupts-in-chaos-after-sarcastic-comment-is-posted-without-a-smiley-face/,Shenandoah Valley Erupts in Chaos After Sarcastic Comment is Posted Without a Smiley Face,1
1489,https://dailybonnet.com/snake-loose-in-grunthal/,Snake Loose in Grunthal,1
1490,https://dailybonnet.com/mennonite-man-excommunicated-after-washing-grandmas-cast-iron-skillet/,Mennonite Man Excommunicated After Washing Grandma’s Cast-Iron Skillet,1
1491,https://dailybonnet.com/epic-fail-mber-gcer-sing-doxology-together/,Epic Fail! MBer and GCer Make Feeble Attempt at Singing the Doxology Together,1
1492,https://dailybonnet.com/naive-manitoba-man-tries-to-send-a-text-from-out-by-sandilands-somewhere/,Naive Manitoba Man Tries to Send a Text from Out by Sandilands Somewhere,1
1493,https://dailybonnet.com/saskatchewan-roughriders-claim-victory-in-2020-labour-day-classic/,Saskatchewan Roughriders Claim Victory in 2020 Labour Day Classic,1
1494,https://dailybonnet.com/last-chance-to-work-on-your-farmers-tan-this-weekend/,Last Chance to Work on Your Farmer’s Tan this Weekend,1
1495,https://dailybonnet.com/canadas-top-doc-encourages-mennonites-to-wear-masks-during-meddachschlop/,Canada’s Top Doc Encourages Mennonites to Wear Masks During Meddachschlop,1
1496,https://dailybonnet.com/yoders-are-completely-dominating-ufc-this-season/,Gambler Wins Big By Betting on Mennonite UFC Fighter,1
1497,https://dailybonnet.com/winkler-family-plans-exotic-vacation-in-morden-this-summer/,Winkler Family Plans Exotic Vacation in Morden this Summer,1
1498,https://dailybonnet.com/websters-dictionary-redefines-mandatory-as-like-totally-optional-whatever-man/,"Webster’s Dictionary Redefines “Mandatory” as “Like Totally Optional, Whatever Man”",1
1499,https://dailybonnet.com/mennonites-excited-as-halloween-is-cancelled-this-year/,Mennonites Excited as Halloween is Cancelled this Year,1
1500,https://dailybonnet.com/doctor-shortage-finally-solved-as-thousands-of-medical-experts-appear-online/,Doctor Shortage Finally Solved as Thousands of Medical Experts Appear Online,1
1501,https://dailybonnet.com/productivity-way-down-as-canadians-spend-all-day-refreshing-test-results-page/,Productivity Way Down as Canadians Spend All Day Refreshing Test Results Page,1
1502,https://dailybonnet.com/gcers-feeling-left-out-of-restart-mb-campaign/,GCers Feeling Left Out of ‘Restart Mennonite Brethren’ Campaign,1
1503,https://dailybonnet.com/borat-mennonites/,"“I am Mennonite,” Borat Reveals in New Film",1
1504,https://dailybonnet.com/where-the-heck-can-i-buy-once-removed-says-mennonite-man-who-fails-to-find-it-for-ten-cents-at-the-thrift-store/,“Where the heck can I buy ‘Once Removed’?” says Mennonite Man Who Fails to Find it for Ten Cents at the Thrift Store,1
1505,https://dailybonnet.com/patrik-laine-traded-to-the-blumenort-menno-knights/,Patrik Laine Traded to the Blumenort Menno Knights,1
1506,https://dailybonnet.com/mennonite-man-sours-the-mood-at-local-funeral-by-hoarding-all-the-pickles-and-decaf/,Mennonite Man Sours the Mood at Local Funeral by Hoarding All the Pickles and Decaf,1
1507,https://dailybonnet.com/southern-manitoba-farm-specializes-in-raising-sheeple/,‘Sheeple’ Farm Opens in Southern Manitoba,1
1508,https://dailybonnet.com/church-approves-muting-pastors-mic-next-sunday/,Church Approves Muting Pastor’s Mic at Upcoming Service,1
1509,https://dailybonnet.com/hilarious-new-show-features-leading-anabaptist-scholars-in-drunk-mennonite-history/,Hilarious New Show Features Leading Anabaptist Scholars in ‘Drunk Mennonite History’,1
1510,https://dailybonnet.com/congregation-forced-to-repeat-good-morning-over-and-over-until-its-loud-enough-for-the-pastor/,Congregation Forced to Repeat “Good Morning” Over and Over Until it’s Loud Enough for the Pastor,1
1511,https://dailybonnet.com/new-poll-shows-hillary-clinton-with-commanding-lead/,Brand New Poll Shows Hillary Clinton with “Commanding Insurmountable Lead”,1
1512,https://dailybonnet.com/impossible-to-tell-if-bearded-friend-is-mennonite-or-just-really-into-craft-beer/,Impossible to Tell if Bearded Friend is Mennonite or Just Really Into Craft Beer,1
1513,https://dailybonnet.com/christian-church-suddenly-realizes-theyve-been-singing-songs-by-heretics-for-decades/,Christian Church Suddenly Realizes They’ve Been Singing Songs By Heretics For Decades,1
1514,https://dailybonnet.com/local-church-to-host-weekly-superspreader-potluck/,Local Church to Host Weekly ‘Superspreader Potluck’,1
1515,https://dailybonnet.com/top-ten-things-people-expect-to-see-in-a-mennonite-filipina-romance-movie/,Top Ten Things People Expect to See in a Mennonite-Filipina Romance Movie,1
1516,https://dailybonnet.com/canadians-forced-to-winter-in-canada-this-year/,Canadians Forced to Winter in Canada this Year,1
1517,https://dailybonnet.com/ungers-bible-dictionary-not-nearly-as-hilarious-as-mennonite-man-was-hoping-for/,‘Unger’s Bible Dictionary’ Not Nearly As Hilarious As Mennonite Man Was Hoping,1
1518,https://dailybonnet.com/old-dutch-releases-new-rapple-chaps/,Old Dutch Releases New ‘Rapple Chaps’,1
1519,https://dailybonnet.com/biden-proposes-gigantic-wall-between-him-and-trump-during-the-next-debate/,Biden Proposes Gigantic Wall Between Him and Trump During the Next Debate,1
1520,https://dailybonnet.com/mixup-at-family-gathering-has-mr-penner-knipsing-for-a-triple-word-score/,Mixup at Family Gathering Has Mr. Penner Knipsing for a Triple Word Score,1
1521,https://dailybonnet.com/taylor-swift-endorses-one-of-her-ex-boyfriends-for-president/,Taylor Swift Endorses One of Her Ex-Boyfriends for President,1
1522,https://dailybonnet.com/mennonite-pastor-unfazed-by-fly-on-her-face-the-entire-service/,Mennonite Pastor Unfazed by Fly on Her Face the Entire Service,1
1523,https://dailybonnet.com/mennonite-pastor-excommunicates-entire-congregation/,Mennonite Minister Excommunicates Entire Congregation,1
1524,https://dailybonnet.com/white-house-running-critically-low-on-toilet-paper-and-bleach/,White House Running Critically Low on Toilet Paper and Bleach,1
1525,https://dailybonnet.com/forecast-calls-for-nothing-but-fog-this-autumn/,Forecast Calls for Nothing but Fog this Autumn,1
1526,https://dailybonnet.com/geese-congregate-at-the-pond-by-the-mhv-for-steinbachs-largest-church-service/,Thousands of Geese Congregate at the Pond by the MHV for Steinbach’s Largest Church Service,1
1527,https://dailybonnet.com/mennonite-man-fits-entire-bag-of-spitz-in-his-mouth-at-once/,Mennonite Man Fits Entire Bag of Spitz in His Mouth at Once,1
1528,https://dailybonnet.com/schitts-creek-rebranded-as-schmidts-creek-for-sensitive-southern-manitoba-market/,‘Schitt’s Creek’ Rebranded as ‘Schmidt’s Creek’ for Sensitive Southern Manitoba Market,1
1529,https://dailybonnet.com/google-searches-for-how-to-become-amish-surge-during-presidential-debate/,Google Searches for “How to Become Amish” Surge During Presidential Debate,1
1530,https://dailybonnet.com/new-edition-of-martyrs-mirror-to-include-section-on-minor-inconveniences-facing-the-modern-north-american-church/,New Edition of ‘Martyrs Mirror’ to Include Section on Minor Inconveniences Facing the Modern North American Church,1
1531,https://dailybonnet.com/area-church-seemingly-doesnt-realize-that-god-is-not-confined-parking-lot/,Area Church Seemingly Doesn’t Realize that God is Not Confined to a Parking Lot,1
1532,https://dailybonnet.com/etobicoke-eager-to-become-the-new-steinbach/,Etobicoke Eager to Become the New Steinbach,1
1533,https://dailybonnet.com/one-true-church-finds-heaven-super-boring/,Deceased Members of “One True Church” Find Heaven Super Lonely,1
1534,https://dailybonnet.com/menno-simons-votes-from-the-grave-in-us-election/,Menno Simons Votes from the Grave in US Election,1
1535,https://dailybonnet.com/local-trajchtmoakas-demand-to-be-called-doctors/,Local Trajchtmoakas Demand the Right to be Called “Doctors”,1
1536,https://dailybonnet.com/libertarian-accidentally-walks-down-public-sidewalk/,Libertarian Accidentally Walks Down Public Sidewalk,1
1537,https://dailybonnet.com/mennonite-book-club-shares-one-copy-between-the-whole-group/,Mennonite Book Club Shares One Copy Between the Whole Group,1
1538,https://dailybonnet.com/local-man-shocked-to-discover-that-his-am-a-zon-ackount-has-bin-sispendead/,Local Man Shocked to Discover that his “aM a zon ackount has bin sispendead”,1
1539,https://dailybonnet.com/mrs-wiebe-raises-adult-sons-allowance-5-shiny-new-quarters-week/,Mrs. Wiebe Raises Adult Son’s Allowance to 5 Shiny New Quarters a Week,1
1540,https://dailybonnet.com/communist-takeover-complete-after-local-man-is-politely-asked-to-put-on-a-mask/,Communist Takeover Complete After Local Man is Politely Asked to Put on a Mask,1
1541,https://dailybonnet.com/typos-leads-to-confusion-at-local-store/,Typo Leads to Confusion at Local Store,1
1542,https://dailybonnet.com/steinbach-residents-to-get-bolt-cutters-in-their-stockings-this-christmas/,Steinbach Residents to Get Bolt Cutters in their Stockings this Christmas,1
1543,https://dailybonnet.com/local-men-petrified-of-vaccine-tells-everyone-to-stop-living-fear/,Local Man Petrified of Vaccine Tells Everyone to “Stop Living in Fear”,1
1544,https://dailybonnet.com/mennonites-really-excited-about-new-pfizer-product/,Mennonites Really Excited About New Pfizer Product,1
1545,https://dailybonnet.com/fearless-invading-army-chased-out-of-steinbach-by-a-gardening-implement/,“Fearless” Invading Army Chased Out of Steinbach By a Gardening Implement,1
1546,https://dailybonnet.com/a-complete-list-of-actual-steinbachers-at-the-anti-mask-rally-today/,A Complete List of Steinbachers at the Anti-Mask Rally Today,1
1547,https://dailybonnet.com/winnipeg-cult-leader-to-hold-massive-anti-seatbelt-rally-in-steinbach/,Winnipeg Cult Leader to Hold Massive ‘Anti-Seatbelt’ Rally in Steinbach,1
1548,https://dailybonnet.com/moses-walks-back-the-ten-commandments/,Moses Walks Back the Ten Commandments,1
1549,https://dailybonnet.com/frugal-manitobns-ruin-christmas-for-everyone/,Frugal Manitobans Celebrate as Christmas Gatherings Banned this Year,1
1550,https://dailybonnet.com/just-as-i-am-played-continuously-since-1967-because-people-keep-coming-forward/,“People just keep coming forward”: ‘Just As I Am’ Played Continuously Since 1967,1
1551,https://dailybonnet.com/steinbach-most-generous-community-in-canada-after-surge-in-covid-fines/,Steinbach “Most Generous Community in Canada” Once Again After Surge in Covid Fines,1
1552,https://dailybonnet.com/whole-foods-bans-mcc-peace-buttons/,Whole Foods Bans MCC Peace Buttons,1
1553,https://dailybonnet.com/trump-admits-his-entire-term-was-all-just-satire/,Trump Admits His Entire Term Was All Just Satire,1
1554,https://dailybonnet.com/biggest-fear/,Local Man’s Biggest Fear is Showing His Fear,1
1555,https://dailybonnet.com/mennonite-grandmas-hired-to-lead-national-contact-tracing-program/,Mennonite Grandmas Hired to Lead National Contact Tracing Program,1
1556,https://dailybonnet.com/naejenpundjet-mennonitenbabie-word-derjch-een-wunda-dree-moonat-verre-tiet-jebuare/,Naejenpundjet Mennonitenbabie word derjch een Wunda dree Moonat verre Tiet jebuare.,1
1557,https://dailybonnet.com/isnt-there-a-hockey-game-on-or-something/,“Isn’t there a hockey game on or something?”,1
1558,https://dailybonnet.com/golden-boy-tests-positive-for-covid/,Golden Boy Tests Positive for Covid,1
1559,https://dailybonnet.com/millions-try-to-turn-their-clocks-back-to-2019/,Local Woman Turns Her Clock Back to 2019,1
1560,https://dailybonnet.com/the-most-popular-daily-bonnet-articles-of-2020/,The Most Popular Daily Bonnet Articles of 2020,1
1561,https://dailybonnet.com/how-many-of-these-mennonite-books-have-you-read/,How Many of these Mennonite Books Have You Read?,1
1562,https://dailybonnet.com/archaeologists-uncover-mennonite-faspa-frozen-in-pompeii-ash/,Archaeologists Uncover ‘Mennonite Faspa’ Frozen in Pompeii Ash,1
1563,https://dailybonnet.com/manitoba-couple-are-in-bed-by-430-this-time-of-year/,"“Oba, it’s Getting Dark, Henry”: Manitoba Couple Always in Bed by 4:30 this Time of Year",1
1564,https://dailybonnet.com/when-will-i-get-the-vaccine-calculator-for-mennonites/,“When Will I Get the Vaccine?” A Calculator for Mennonites,1
1565,https://dailybonnet.com/sober-christmas-office-party/,Shocking Display of Sobriety Shown at Office Christmas Party,1
1566,https://dailybonnet.com/real-news-or-daily-bonnet-quiz-2020/,Real News or Daily Bonnet Quiz 2020,1
1567,https://dailybonnet.com/oma-toews-accidentally-uses-liquor-store-bags-for-the-tutes-this-year/,Oma Toews Accidentally Uses Liquor Store Bags for the Tutes this Year,1
1568,https://dailybonnet.com/mennonite-man-wraps-the-presents-this-year/,Mennonite Man Wraps the Presents this Year,1
1569,https://dailybonnet.com/mennonite-man-to-livestream-exclusive-performance-of-the-nutcracker/,Mennonite Man to Livestream Exclusive Performance of ‘The Nutcracker’,1
1570,https://dailybonnet.com/mennonite-woman-spending-all-day-every-day-tracking-her-amazon-package/,Mennonite Woman Spends All Day Tracking Her Amazon Package,1
1571,https://dailybonnet.com/twas-the-night-before-mennonite-christmas/,‘Twas the Night Before Mennonite Christmas,1
1572,https://dailybonnet.com/portland-brewery-offers-vaccine-tasting-flight/,Portland Brewery Offers Vaccine Tasting Flight,1
1573,https://dailybonnet.com/friesens-rush-to-be-first-for-der-friedensfurst/,Friesens Rush to be First for ‘Der Friedensfurst’,1
1574,https://dailybonnet.com/jantsied-extends-border-closure-with-ditsied/,Jantsied Extends Border Closure with Ditsied,1
1575,https://dailybonnet.com/2020-knipsbrat-league-standings/,2020 Knipsbrat League Standings,1
1576,https://dailybonnet.com/top-ten-mennonite-movies-of-2020/,Top Ten Mennonite Movies of 2020,1
1577,https://dailybonnet.com/ten-dollar-donation-in-1987-leads-to-lifetime-of-junk-mail-from-local-charity/,Ten Dollar Donation in 1987 Leads to Lifetime of Junk Mail from Local Charity,1
1578,https://dailybonnet.com/right-wing-anti-vaxxer-discovers-hes-actually-a-leftist/,Right Wing Anti-Vaxxer Discovers He’s Actually a Leftist,1
1579,https://dailybonnet.com/mannanites-really-excited-for-alf-on-the-shalf-this-year/,Mannanite Man Still Searching for the ‘Alf on the Shalf’,1
1580,https://dailybonnet.com/local-reeve-to-be-vaccinated-against-wacko-conspiracy-theories/,Local Reeve to be Vaccinated Against Wacko Conspiracy Theories,1
1581,https://dailybonnet.com/mennonite-man-confesses-to-voting-democrat/,Mennonite Man Confesses to Voting Democrat,1
1582,https://dailybonnet.com/local-church-becomes-7-eleven-franchise-so-it-can-reopen-as-an-essential-service/,Local Church Becomes 7-Eleven Franchise So it Can Reopen as an Essential Service,1
1583,https://dailybonnet.com/winkler-man-caught-walking-around-morden-in-a-speedo/,Winkler Man Caught Walking Around Morden in a Speedo,1
1584,https://dailybonnet.com/b-m-friesen-and-sons-electrical-to-rebrand/,B.M. Friesen and Sons Electrical to Rebrand,1
1585,https://dailybonnet.com/steinbachers-claim-massive-grey-obelisk-has-been-there-for-decades/,Steinbachers Claim Massive Grey Obelisk has Been there for Decades,1
1586,https://dailybonnet.com/passengers-rush-to-board-flight-that-has-99-survival-rate/,Passengers Rush to Board ‘Super Safe’ Flight with 99% Survival Rate,1
1587,https://dailybonnet.com/donald-trump-pre-pardons-this-delicious-piece-of-sausage/,Donald Trump Pre-pardons this Delicious Piece of Sausage,1
1588,https://dailybonnet.com/shoplifter-donates-robin-hood-flour-to-poor/,Shoplifter Donates Robin Hood Flour to the Poor,1
1589,https://dailybonnet.com/mysterious-monolith-appears-in-front-winkler-co-op/,Mysterious Metal Monolith Appears in Front of Winkler Co-op,1
1590,https://dailybonnet.com/skydome-to-be-replaced-with-massive-statues-of-doug-ford/,SkyDome to Be Replaced with Massive Doug Ford Statue,1
1591,https://dailybonnet.com/can-you-identify-these-mennonite-cities-from-aerial-photos/,Can You Identify These Mennonite Cities from Aerial Photos?,1
1592,https://dailybonnet.com/long-forgotten-episode-of-the-simpsons-eerily-predicts-the-new-voices-together-hymnal/,Long Forgotten Episode of ‘The Simpsons’ Eerily Predicts the New ‘Voices Together’ Hymnal,1
1593,https://dailybonnet.com/mennonite-hedge-funds-shorting-stock-in-quilts/,Mennonite Hedge Funds Shorting Stock at Quilt Auction,1
1594,https://dailybonnet.com/no-one-elected-to-baseball-hall-of-fame-except-for-this-one-mennonite-dude-from-rosenhof/,No One Elected to Baseball Hall of Fame Except for this One Mennonite Dude from Rosenhof,1
1595,https://dailybonnet.com/mennonite-career-fair-offers-two-options-preacher-or-farmer/,Mennonite Career Fair Offers Two Options: Preacher or Farmer,1
1596,https://dailybonnet.com/popular-mennonite-cookbook-updated-for-millennials-the-less-with-more-cookbook/,Popular Mennonite Cookbook Updated for Millennials: ‘The Less-with-More Cookbook’,1
1597,https://dailybonnet.com/local-woman-completely-hooked-on-the-mennodalorian/,Local Woman Completely Hooked on The Mennodalorian,1
1598,https://dailybonnet.com/mennonites-turn-their-old-laine-jerseys-into-quilts/,Mennonites are Turning their Old Laine Jerseys into Quilts,1
1599,https://dailybonnet.com/a-list-of-things-american-mennonites-can-buy-with-their-600-stimulus-checks/,A List of Things American Mennonites Can Buy with their $600 Stimulus Checks,1
1600,https://dailybonnet.com/local-library-censors-dyck-picture-book/,Local Library Censors ‘Dyck Picture Book’,1
1601,https://dailybonnet.com/bernie-sanders-sighted-at-mennonite-spots-across-north-america/,Bernie Sanders Spotted at Mennonite Locales Across North America,1
1602,https://dailybonnet.com/a-2021-inauguration-post-this-is-certain-to-please-absolutely-everyone/,A 2021 Inauguration Post that is Certain to Please Absolutely Everyone,1
1603,https://dailybonnet.com/local-pastor-reassures-paranoid-congregation-dont-worry-chem-trails-are-just-schmaunt-fat/,"Local Pastor Reassures Paranoid Congregation: “Don’t Worry, Chem Trails are Just Schmaunt Fat”",1
1604,https://dailybonnet.com/empty-arenas-give-canadian-hockey-fans-an-authentic-florida-hockey-experience/,Empty Arenas Give Canadian Fans an ‘Authentic Florida Hockey Experience’,1
1605,https://dailybonnet.com/hugs-over-masks-tin-foil-hat/,‘Tin Foil Hats Over Masks’ Group to Stage Massive Protest,1
1606,https://dailybonnet.com/mennonite-mother-and-daughter-give-birth-just-hours-apart/,Mennonite Mother and Daughter Give Birth Just Hours Apart,1
1607,https://dailybonnet.com/nra-files-for-moral-bankruptcy/,NRA Files for Moral Bankruptcy,1
1608,https://dailybonnet.com/trump-becomes-first-member-of-new-ana-impeachment-sect/,Trump Becomes First Member of New Ana-Impeachment Sect,1
